chunk_id,partial_order,chunk_size,resolution_size
1419442,True,10,8
1419275,manual,452,230
1419518,manual,60,68
1419278,manual,7,8
1419527,True,7,4
1419535,True,3,2
1419543,manual,19,17
1419544,manual,490,252
1419566,True,3,2
1419631,True,22,11
1419632,True,18,9
1419633,True,10,5
1419634,manual,94,54
1419635,manual,48,48
1419636,True,21,22
1419637,True,21,22
1419575,True,21,15
1419649,True,48,4
1419656,True,43,39
1419661,True,3,2
1419666,True,2,1
1419671,True,4,3
1419676,True,3,2
1419699,True,4,3
1419703,True,3,1
1419708,True,3,2
1419709,True,5,3
1419713,manual,557,278
1419725,manual,34,37
1419726,True,8,6
1419728,manual,35,15
1419730,True,12,11
1419732,True,16,14
1419851,True,19,15
1419852,True,5,3
1419853,True,5,3
1419737,True,8,7
1419858,True,4,3
1419859,manual,104,95
1419753,True,9,6
1419920,True,5,3
1419756,True,24,3
1419758,manual,18,20
1419940,True,21,17
1419798,manual,29,19
1419972,manual,52,22
1419987,True,12,11
1419989,True,11,8
1420011,manual,27,8
1420013,manual,4,8
1420014,True,4,2
1420157,manual,33,27
1420273,True,66,64
1420239,True,4,2
1420246,manual,9,12
1420248,manual,9,13
1420255,manual,9,9
1420256,manual,9,14
1420315,manual,12,13
1420511,True,8,2
1420512,manual,8,7
1420513,True,6,3
1420514,True,6,2
1420515,True,6,3
1420516,True,6,2
1420442,True,4,2
1420594,True,33,19
1420600,True,4,2
1420601,True,4,2
1420602,True,4,2
1420603,True,4,2
1420604,True,4,2
1420605,True,4,2
1420606,manual,4,8
1420607,True,4,2
1420608,True,4,2
1420609,True,4,2
1420610,True,4,2
1420584,True,2,1
1420585,True,8,4
1420587,True,7,4
1420588,True,24,23
1420590,True,3,1
1420591,True,3,1
1420474,True,3,2
1420475,True,5,3
1420476,True,5,3
1420477,manual,5,9
1420478,True,5,3
1420485,manual,3,8
1420486,True,5,3
1420487,True,5,3
1420488,True,5,3
1420489,True,5,3
1420490,True,14,8
1420491,True,14,8
1420492,True,14,8
1420493,True,14,7
1420494,True,8,4
1420499,True,4,1
1420505,True,3,2
1420657,True,53,30
1420678,True,18,7
1420772,manual,182,72
1420895,True,6,4
1420899,manual,10,13
1420796,manual,286,166
1420784,True,4,1
1421043,True,4,3
1421044,True,34,30
1421050,True,4,3
1421051,manual,33,36
1421052,True,33,21
1420970,True,5,4
1421090,True,3,2
1421159,True,38,34
1421294,True,32,25
1421295,True,5,3
1421115,manual,8,7
1421296,True,5,2
1421297,True,5,2
1421298,True,5,2
1421120,True,4,3
1421513,True,9,8
1421250,True,4,2
1421642,manual,38,31
1425043,True,4,2
1426664,True,8,6
1427466,True,4,2
1427467,True,4,2
1427470,True,4,2
1427472,True,4,2
1426857,True,13,9
1427064,True,3,3
1428166,True,3,2
1427150,True,22,20
1430355,True,9,8
1431198,True,6,4
1431288,True,10,5
1431292,True,2,1
1431295,manual,28,18
1431303,True,13,8
1431305,manual,85,68
1431318,True,2,1
1431319,True,28,17
1431369,True,40,39
1431396,True,36,34
1431489,True,4,2
1431565,True,4,1
1431569,True,4,1
1431778,True,8,6
1431915,True,38,33
1432348,True,12,7
1432387,True,19,13
1432626,True,2,1
1432667,True,7,4
1432473,True,9,4
1432476,True,12,4
1432498,True,2,1
1432512,True,2,1
1437299,manual,12,13
1437365,True,6,4
1437366,True,8,5
1444032,True,2,1
1444033,True,26,19
1448139,True,2,1
1449528,True,3,2
1449470,manual,11,11
1449859,True,5,4
1450717,True,26,12
1452699,manual,87,78
1451744,True,16,11
1453088,manual,18,7
1453742,True,6,3
1457198,manual,2,8
1457199,True,7,4
1457200,True,8,4
1457201,True,7,4
1456971,True,16,13
1457315,manual,7,11
1457742,True,6,3
1457761,manual,9,11
1457770,True,5,4
1457771,True,12,6
1457814,True,4,2
1457821,True,3,1
1457822,True,3,1
1457823,manual,3,7
1458634,True,5,4
1458702,True,10,6
1458703,manual,13,14
1458908,True,29,7
1458914,True,4,2
1459307,True,10,11
1459309,manual,12,12
1459316,manual,8,8
1459545,True,16,13
1459548,True,6,5
1459141,True,3,2
1459147,True,3,2
1459766,True,23,15
1459904,True,3,2
1459912,manual,24,17
1459920,True,6,3
1459775,True,27,8
1459787,True,3,1
1460023,True,14,4
1460238,True,4,2
1460267,True,3,2
1460276,True,5,1
1460277,True,12,6
1460280,True,8,3
1460313,True,4,1
1460314,True,13,9
1460315,True,7,5
1460195,True,7,4
1460197,True,33,27
1460209,True,2,1
1460214,True,7,5
1460215,True,10,6
1460451,manual,16,16
1460460,True,20,13
1460461,True,53,43
1460463,True,7,3
1460485,True,9,5
1460569,True,3,3
1460571,True,6,3
1460869,True,4,2
1460417,True,3,2
1460873,True,13,11
1460425,True,13,6
1460429,True,10,6
1460430,True,72,35
1460433,True,4,3
1460439,True,4,2
1460443,manual,6,8
1460444,True,7,6
1461058,True,5,4
1461089,True,8,3
1461137,True,6,5
1461138,manual,27,26
1461092,manual,1320,664
1461095,manual,1257,629
1461140,True,8,5
1461141,True,6,5
1461149,True,9,5
1461153,True,50,32
1461159,True,4,2
1461221,True,4,2
1461261,manual,7,10
1461331,True,16,15
1461408,manual,405,205
1461412,manual,307,167
1461486,True,5,3
1461367,True,5,2
1461377,True,18,3
1461379,True,15,14
1461381,True,13,9
1461401,True,51,25
1461402,True,50,24
1461541,True,8,7
1461505,True,6,4
1461528,True,2,1
1461576,True,10,9
1461717,True,3,2
1461721,True,2,1
1461725,manual,5,10
1461726,True,6,4
1461828,True,21,3
1461825,manual,86,72
1461844,True,53,51
1461845,True,19,16
1461846,True,9,4
1461909,True,6,4
1461961,manual,13,11
1461968,manual,12,9
1461972,True,9,5
1461981,True,7,5
1461986,True,3,2
1462340,manual,18,17
1462355,True,24,10
1462356,manual,21,15
1462360,True,5,2
1462368,True,11,3
1462394,True,4,3
1462398,True,5,2
1462409,True,5,6
1462413,manual,19,11
1462547,True,9,5
1462600,True,18,4
1462923,manual,28,27
1462806,True,7,3
1462828,True,9,5
1462838,True,4,2
1462839,manual,8,7
1462840,True,4,2
1462841,True,4,2
1462842,True,4,2
1462843,True,4,2
1462844,True,4,2
1462845,True,4,2
1462870,True,4,2
1462879,True,4,2
1463099,True,30,28
1463016,manual,44,12
1463024,manual,3,7
1463033,True,11,2
1463064,manual,47,35
1463094,True,3,2
1463095,True,8,4
1463306,True,3,2
1463307,True,4,3
1463334,True,4,2
1463342,manual,21,18
1463501,True,7,5
1463527,True,56,42
1464302,True,3,2
1463914,manual,79,82
1464290,True,5,3
1464292,True,6,3
1464308,True,5,1
1464342,manual,9,7
1464524,True,12,11
1464808,manual,10,15
1464810,manual,4,7
1464811,True,4,2
1464812,True,3,2
1464931,True,12,5
1464932,True,4,2
1465320,True,12,13
1465323,True,3,2
1464749,manual,3,7
1464757,True,2,1
1465340,manual,9,13
1464758,True,7,1
1465342,manual,138,75
1464764,manual,3,8
1465350,True,4,2
1465351,True,4,2
1465352,manual,4,8
1465353,True,4,2
1465354,True,4,2
1465355,True,4,1
1465359,True,5,3
1464768,True,3,1
1464769,True,6,1
1465380,True,2,1
1464772,True,6,2
1465382,True,3,2
1465384,True,2,1
1465385,True,27,9
1465387,manual,25,9
1464774,True,8,3
1464779,True,2,1
1464782,True,10,4
1464783,True,9,5
1464787,True,6,3
1464788,True,6,3
1465428,True,8,3
1465446,True,2,1
1465584,True,3,2
1465718,True,3,1
1465719,True,7,3
1465721,True,12,5
1465493,True,7,3
1465514,manual,7,12
1465522,True,13,9
1465755,True,8,4
1465756,True,10,5
1465757,True,6,3
1465800,False,628,407
1465804,manual,163,87
1466009,True,4,2
1466213,True,7,1
1466307,manual,1391,707
1466557,True,17,4
1466039,False,10,7
1466045,False,13,9
1466656,True,5,3
1466327,manual,6,10
1466328,True,6,5
1466417,True,5,4
1466202,manual,69,70
1466183,True,8,6
1466184,manual,7,12
1466186,True,8,6
1466208,True,5,3
1466463,True,6,6
1466678,True,17,18
1466681,True,5,2
1466726,True,9,6
1466670,True,64,43
1466779,True,7,5
1466733,True,9,6
1466864,True,4,4
1467051,True,3,2
1467052,True,4,3
1467847,True,7,5
1467848,True,3,2
1467849,True,7,5
1467850,True,7,5
1468667,True,3,2
1468865,True,8,6
1471272,True,13,12
1469825,True,3,2
1471458,True,4,3
1471460,True,5,1
1472126,True,8,2
1472158,True,35,2
1472937,True,4,3
1472941,True,6,6
1473304,manual,535,274
1473309,manual,292,166
1473380,True,10,2
1473519,True,2,1
1474443,True,21,13
1474457,manual,17,15
1475339,True,18,11
1475459,True,12,7
1474312,True,3,2
1474313,True,12,7
1474388,True,12,7
1475386,manual,5,11
1475478,True,3,2
1475481,True,6,5
1475442,True,3,2
1475451,True,13,5
1475452,True,4,3
1475453,True,5,4
1475729,True,4,2
1475736,True,4,2
1475762,manual,273,136
1477117,True,28,24
1475781,manual,350,173
1475824,True,7,2
1477303,True,2,1
1477304,True,2,1
1476692,True,4,2
1477617,True,3,2
1477618,True,3,2
1477386,True,4,2
1478024,True,4,2
1478128,manual,8,12
1478131,True,3,2
1478132,True,5,3
1478172,manual,4,9
1478173,manual,13,19
1478182,True,7,5
1480556,True,2,1
1478690,manual,105,12
1478737,manual,4,8
1480978,True,4,2
1481011,manual,43,25
1481012,True,11,10
1482791,manual,88,78
1481014,True,44,18
1481015,True,10,9
1481783,True,2,1
1481941,True,4,1
1481947,True,4,1
1482238,True,4,2
1482365,True,2,1
1482929,True,6,3
1482933,True,5,3
1483661,True,3,2
1483666,True,3,2
1483667,True,7,6
1484236,True,4,2
1484307,True,22,8
1484354,manual,9,9
1484488,True,20,5
1484521,True,9,5
1484575,manual,63,61
1484580,True,13,6
1484818,True,8,7
1484820,True,39,2
1484879,True,14,2
1484881,True,8,2
1484882,True,3,2
1485536,manual,32,37
1485542,True,4,2
1484786,manual,6,11
1484788,True,38,25
1484792,True,6,2
1484793,True,13,8
1484794,True,5,4
1484796,True,8,4
1484814,True,4,3
1486182,True,3,2
1487329,True,69,42
1487367,False,9,5
1487452,manual,30,27
1487419,True,12,10
1487432,True,3,1
1487433,True,4,1
1487434,True,25,5
1486904,manual,18,20
1487649,True,3,2
1487662,True,60,59
1487681,True,9,6
1487691,True,40,24
1487749,True,8,7
1487739,True,6,5
1487819,manual,14,14
1487866,True,2,1
1487868,True,9,2
1487870,True,3,1
1487877,True,13,8
1487878,True,3,1
1487927,True,8,4
1487931,True,4,2
1487932,True,3,2
1487935,True,19,11
1487971,True,4,2
1487972,True,6,3
1487921,manual,21,27
1487947,True,3,1
1487959,True,3,1
1488378,True,18,9
1488453,True,10,3
1488454,manual,6,10
1488654,True,29,3
1488662,True,4,2
1488640,True,3,2
1488765,True,4,3
1488770,True,3,2
1488778,True,3,2
1489133,manual,3,8
1488879,True,14,8
1488881,True,6,3
1489723,True,3,2
1489254,True,2,1
1489255,True,8,5
1489724,True,16,4
1489725,True,15,11
1489735,True,11,6
1489736,manual,9,10
1489741,True,4,2
1490013,True,28,14
1490448,True,26,10
1490737,True,2,1
1491008,True,13,12
1491447,True,5,4
1491081,manual,19,14
1491448,True,28,4
1491102,manual,7,8
1491238,manual,4,10
1491450,True,5,3
1491451,manual,6,10
1491459,True,6,3
1491463,True,3,2
1491471,True,4,2
1491640,True,6,5
1491620,True,19,18
1491610,True,4,3
1491728,True,4,2
1491806,manual,11,9
1491771,True,4,2
1491820,True,27,11
1491847,True,23,15
1491855,True,7,4
1491798,True,24,21
1491858,True,20,11
1491859,manual,12,13
1491860,True,56,46
1491876,True,12,7
1491877,True,11,7
1491878,True,19,10
1491879,True,11,7
1491880,True,11,7
1491881,True,11,7
1491883,True,11,7
1491885,manual,2154,1103
1491895,manual,30,7
1491908,True,68,28
1492066,True,20,15
1492120,True,4,3
1492864,True,5,3
1492767,True,11,9
1492935,manual,118,67
1493201,manual,39,31
1492938,manual,412,238
1493198,True,2,1
1496853,True,11,3
1497202,True,10,7
1497207,True,3,2
1497431,True,6,4
1499661,True,13,5
1499742,True,9,5
1499743,True,5,2
1499748,True,6,1
1499753,True,6,5
1500463,True,7,6
1500760,True,10,3
1501767,True,2,1
1501020,manual,8,7
1501836,True,17,8
1502727,True,11,2
1502458,True,2,1
1502787,manual,23,22
1502840,True,3,1
1502992,True,2,1
1504438,True,11,10
1504439,True,4,2
1504586,True,4,2
1504589,True,6,3
1504597,True,5,3
1504786,True,6,4
1505078,manual,58,21
1505079,True,4,3
1505081,True,38,18
1505240,True,2,1
1505261,True,4,2
1505274,True,10,6
1505370,True,4,2
1505375,True,5,4
1505382,True,4,3
1505335,manual,18,25
1505346,True,31,30
1505347,manual,13,15
1505512,True,4,3
1505517,True,14,6
1505519,True,5,1
1505521,True,5,2
1505514,True,5,4
1505497,True,22,8
1505605,True,4,2
1505613,True,6,4
1505669,True,4,3
1505640,True,25,16
1505710,manual,5,8
1505803,manual,261,120
1505818,True,86,29
1505819,True,6,5
1506023,manual,14,12
1505826,manual,4,9
1505920,manual,24,24
1505921,True,5,2
1506030,True,4,2
1506379,True,3,2
1506380,True,3,2
1506698,True,4,2
1506699,True,4,2
1506700,True,4,2
1506701,True,4,2
1506941,manual,144,77
1507055,True,5,4
1506732,True,3,2
1506735,True,6,6
1506758,manual,18,11
1506771,manual,30,12
1507397,True,6,5
1507635,True,3,1
1507608,True,10,4
1507609,True,5,3
1507648,True,6,4
1507651,True,2,1
1507655,True,5,3
1507676,True,2,1
1507686,True,4,3
1507687,True,5,3
1507785,True,9,7
1507802,manual,17,15
1507803,manual,12,8
1507806,True,7,6
1507807,True,103,45
1507809,True,2,1
1507819,True,12,10
1507855,manual,721,370
1507864,True,47,26
1507902,True,10,6
1508009,True,4,2
1507907,True,21,20
1508042,True,50,6
1508177,True,50,5
1508398,True,10,2
1509360,True,18,11
1509422,manual,18,17
1509728,True,4,3
1509729,True,22,19
1512810,True,22,17
1511280,True,4,3
1511281,manual,14,19
1513531,True,6,6
1513734,manual,17,19
1513735,True,4,1
1513793,True,8,6
1514315,True,11,9
1514310,True,5,3
1514686,True,10,6
1514687,True,6,4
1514721,True,2,1
1514722,True,14,5
1514723,True,10,4
1514751,True,22,15
1515246,True,6,5
1515253,True,3,1
1515525,True,2,1
1515677,True,3,1
1515806,True,4,1
1515716,manual,8,10
1515717,True,2,1
1515718,True,8,5
1516006,True,17,16
1515925,True,23,22
1516027,True,11,4
1516035,True,19,8
1516091,True,22,21
1516166,True,4,3
1516191,True,12,9
1516339,True,24,1
1516351,True,19,17
1516373,True,6,4
1516374,True,23,13
1516638,True,53,33
1516462,True,5,3
1516478,manual,5,8
1516722,manual,43,33
1516910,manual,43,12
1516997,True,3,2
1517006,False,14,10
1517013,manual,41,47
1517080,True,2,1
1517141,True,5,2
1517142,True,41,20
1517510,True,4,2
1517832,True,33,9
1517845,True,39,17
1518339,True,8,4
1518322,True,5,2
1518323,True,5,2
1518326,True,5,2
1518327,True,5,2
1518328,manual,7,8
1518329,True,5,2
1518504,True,6,3
1518505,True,5,3
1518507,True,3,2
1519066,True,20,19
1518605,True,5,4
1518608,True,4,1
1519520,True,4,2
1520554,True,6,3
1520557,manual,75,52
1520846,manual,5,7
1520847,manual,7,7
1521008,manual,15,14
1521932,manual,12,15
1521471,manual,21,10
1521472,manual,6,7
1521829,True,6,4
1522123,True,10,6
1522697,True,4,1
1522987,True,7,5
1524797,True,9,5
1525070,True,3,1
1525071,True,5,4
1525586,True,4,2
1525241,True,9,7
1525242,True,16,7
1525801,True,18,14
1526365,manual,40,30
1526409,True,23,6
1526413,True,2,1
1526414,True,6,2
1526614,manual,13,13
1526621,True,4,2
1527458,True,8,5
1527362,True,6,5
1527881,True,6,5
1529233,manual,31,14
1529235,manual,121,74
1529372,True,5,4
1529373,True,4,3
1529374,True,44,8
1529378,True,4,2
1529384,True,10,9
1529400,True,3,1
1529401,True,4,1
1529403,True,2,1
1529650,True,5,4
1533852,True,4,2
1536346,True,22,14
1536138,True,6,5
1536229,manual,17,12
1536238,True,19,15
1536245,True,4,3
1536261,True,6,3
1536262,True,4,2
1536263,True,5,2
1536440,True,8,6
1536295,True,27,20
1536341,True,104,74
1536646,True,10,7
1536648,True,36,18
1536652,True,14,11
1536663,True,56,34
1537150,True,4,3
1537194,manual,18,11
1537354,True,6,4
1537209,manual,11,7
1537355,True,5,3
1537356,True,6,4
1537357,True,6,4
1537358,True,5,3
1537360,True,5,2
1537363,True,8,3
1537216,manual,4,7
1537222,True,10,5
1537226,True,6,4
1537232,True,27,15
1537248,True,5,4
1537581,True,3,3
1537583,True,14,11
1537249,manual,57,52
1537585,True,7,5
1537605,True,14,2
1537664,True,19,16
1537673,True,16,14
1537683,True,3,2
1537684,True,3,2
1537685,manual,7,8
1537759,manual,7,10
1598959,True,8,5
1598960,manual,10,11
1599071,True,7,6
1599108,True,25,13
1599113,True,3,2
1599114,True,5,3
1599115,True,3,2
1599039,manual,11,9
1599136,True,49,43
1599137,True,7,4
1599138,True,5,5
1599141,True,6,2
1599142,True,5,2
1599211,True,11,10
1599216,True,69,49
1599234,True,4,2
1599171,True,25,6
1599174,manual,9,9
1599180,True,40,27
1599184,manual,22,12
1600078,True,50,1
1600638,True,3,2
1600630,manual,22,24
1600633,manual,22,24
1600599,True,55,27
1600641,True,3,2
1600693,True,4,3
1600878,True,6,4
1600879,True,19,8
1600885,True,5,2
1600886,manual,58,26
1600915,True,17,13
1601463,True,17,7
1601464,manual,44,28
1601465,manual,13,7
1601466,True,11,10
1601470,True,49,33
1601471,manual,27,21
1601472,True,23,12
1601473,manual,16,14
1601474,manual,17,9
1601050,False,32,28
1601128,True,2,1
1601222,manual,295,158
1601477,True,7,6
1601478,True,20,13
1601481,True,19,2
1601482,True,7,2
1601483,True,30,13
1601484,manual,11,8
1601485,manual,11,8
1601486,True,13,3
1601488,True,4,3
1601493,True,6,1
1601504,manual,12,14
1601505,manual,12,9
1601506,manual,12,9
1601507,True,13,5
1601508,True,7,2
1601509,manual,16,11
1601510,True,21,8
1602187,True,4,2
1601537,True,31,14
1601542,True,16,15
1601547,True,10,2
1601548,True,4,3
1601554,manual,37,36
1601555,True,3,2
1601558,True,15,12
1601559,True,11,9
1602127,manual,91,96
1602133,True,5,2
1601563,True,24,8
1601564,True,38,17
1602152,True,9,2
1602153,True,7,2
1601642,manual,29,19
1602154,True,7,2
1602192,manual,40,29
1601651,True,5,2
1602164,True,17,8
1602194,manual,34,28
1601652,True,2,1
1601654,True,12,7
1602170,True,9,8
1602171,manual,26,19
1601662,True,18,2
1602195,True,4,2
1601663,manual,23,26
1601665,True,3,2
1601666,True,6,4
1601669,True,14,1
1601670,True,140,139
1601866,True,14,1
1601867,manual,140,145
1602176,True,2,1
1602178,True,25,11
1602180,manual,22,17
1602184,manual,40,29
1602186,manual,34,28
1602061,True,11,5
1602063,True,3,2
1602197,True,6,1
1602064,manual,13,14
1602200,True,21,9
1602201,True,21,9
1602202,manual,27,12
1602203,True,4,2
1602204,True,21,9
1602205,manual,19,15
1602206,True,24,6
1602207,True,4,2
1602213,manual,8,10
1602335,True,24,17
1602570,True,34,20
1602571,manual,4,9
1602575,manual,6,9
1602579,True,5,3
1602233,True,4,2
1602235,True,26,23
1602236,True,6,3
1602597,manual,33,17
1602605,manual,48,29
1602238,manual,10,9
1602621,True,15,5
1602622,True,30,13
1602623,True,27,11
1602624,True,60,28
1602625,True,15,5
1602626,True,30,13
1602627,True,27,11
1602628,True,60,28
1602362,True,3,2
1602239,True,4,2
1602240,True,3,2
1602645,True,4,2
1602647,True,9,8
1602649,True,11,8
1602241,True,3,1
1602651,True,3,1
1602244,True,5,3
1602656,True,11,3
1602658,manual,12,7
1602365,True,7,2
1602369,True,7,2
1602375,manual,4,8
1602683,True,4,2
1602684,True,4,2
1602377,True,24,22
1602378,True,6,3
1602379,manual,10,9
1602380,True,3,2
1602381,True,3,1
1602382,True,5,3
1602387,True,6,4
1602389,True,12,9
1602390,True,6,3
1602398,True,18,12
1602731,manual,37,24
1602733,manual,15,13
1602403,True,5,4
1602407,True,89,31
1602736,True,14,5
1602737,True,14,5
1602743,True,4,1
1602468,True,20,13
1602469,True,18,10
1602474,True,18,12
1602252,True,12,9
1602487,True,5,2
1602787,True,3,1
1602488,True,5,2
1602253,manual,47,36
1602797,True,30,15
1602256,manual,29,14
1602798,True,4,2
1602799,True,4,2
1602823,True,112,59
1602824,True,9,3
1602847,True,3,1
1602849,True,4,2
1602565,manual,12,12
1602567,True,4,2
1602257,True,107,55
1602258,True,129,61
1602851,True,13,10
1602259,True,15,7
1602262,manual,25,18
1602264,True,16,10
1602265,True,36,16
1602270,False,33,13
1602271,True,7,4
1602275,True,7,4
1602278,True,8,3
1602930,True,8,2
1602935,True,6,4
1602942,True,4,2
1602944,True,48,29
1602946,True,4,2
1602947,True,4,2
1602948,True,4,2
1602949,True,6,2
1602951,manual,8,10
1602952,True,4,2
1602955,manual,15,14
1602956,True,6,3
1602958,True,6,3
1602895,manual,38,23
1602903,manual,16,14
1602909,True,25,24
1602970,True,4,2
1602971,True,5,2
1602972,True,15,1
1602977,True,10,6
1602978,True,5,3
1602984,manual,7,11
1602985,True,3,2
1602986,True,4,2
1602988,True,12,7
1602910,manual,100,70
1602912,True,4,2
1602913,True,5,4
1602989,manual,16,14
1602990,True,24,15
1602991,True,4,2
1602992,True,6,4
1602993,manual,9,9
1602994,True,4,2
1602996,True,3,2
1602997,True,4,2
1602919,True,21,7
1603010,True,4,2
1602315,True,17,10
1602316,True,4,2
1602317,True,8,3
1602320,True,5,2
1603017,manual,24,15
1603082,True,19,10
1603040,True,20,4
1603043,True,4,2
1603045,True,37,31
1603046,True,14,7
1603093,manual,69,41
1602322,True,6,3
1602323,True,50,30
1602326,True,29,28
1603120,True,5,4
1603136,True,6,4
1603220,True,6,4
1603238,True,36,26
1606236,True,9,7
1603144,True,10,7
1603145,True,25,23
1603146,True,9,7
1603167,manual,136,112
1603172,True,4,2
1603173,True,4,2
1603180,True,12,9
1609305,True,12,11
1610132,True,6,5
1610133,True,6,5
1610142,True,3,3
1610149,manual,118,91
1610152,manual,15,8
1610153,True,47,2
1610169,True,3,3
1610176,manual,118,91
1610179,True,11,2
1610180,True,47,2
1608634,True,6,5
1609684,True,5,2
1609685,True,5,2
1609686,True,5,2
