chunk_id,v1_percentage,v2_percentage,intersection_percentage,chunk_composition,missing_v1_lines,missing_v2_lines,missing_v1_lines_perc,missing_v2_lines_perc,v1_size,v2_size
1361360,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
1361330,1.0,0.0,0.0, v1,10,0,76.92,0.0,13,0
1361331,0.56,0.56,0.11, v1 v2 (v1_2) v1 v2,0,0,0.0,0.0,5,5
1361332,1.0,0.0,0.0, v1,3,0,50.0,0.0,6,0
1361338,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361343,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361347,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361348,0.9,1.0,0.9, (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v2 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v2 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v2 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v2,66,0,10.66,0.0,619,616
1361341,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361354,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361356,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361358,0.0,1.0,0.0, v2,1,1,100.0,50.0,1,2
1361436,0.5,0.5,0.0, v1 v2,3,1,75.0,50.0,4,2
1360810,0.75,0.5,0.25, v1 (v1_2) v2,0,0,0.0,0.0,3,2
1360851,0.5,0.5,0.0, v2 v1,1,0,50.0,0.0,2,1
1360854,0.5,0.5,0.0, v2 v1,1,0,50.0,0.0,2,1
1361169,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361774,0.17,0.83,0.0, v1 v2,5,0,83.33,0.0,6,5
1361775,0.2,0.8,0.0, v1 v2,4,0,80.0,0.0,5,4
1361830,0.91,0.91,0.83, v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2,0,3,0.0,8.57,32,35
1361834,1.0,0.0,0.0, v1,1,10,20.0,100.0,5,10
1361836,0.43,0.57,0.0, v1 v2,0,1,0.0,20.0,3,5
1361851,1.0,0.0,0.0, v1,2,0,33.33,0.0,6,0
1361855,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1361857,0.94,0.81,0.75, v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1,1,3,6.25,18.75,16,16
1361799,0.6,0.4,0.0, v1 v2,1,0,25.0,0.0,4,2
1362520,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1362543,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1362596,0.17,0.83,0.0, v1 v2,1,0,50.0,0.0,2,5
1362547,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1362563,0.67,0.33,0.0, v2 v1,0,2,0.0,66.67,2,3
1362602,0.67,0.83,0.5, v1 v2 (v1_2) v1 (v1_2) v2,0,1,0.0,16.67,4,6
1362603,0.85,0.92,0.77, v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2,0,1,0.0,7.69,11,13
1362610,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362611,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362613,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
1362073,1.0,0.0,0.0, v1,1,0,33.33,0.0,3,0
1362187,0.93,0.07,0.0, v2 v1,0,2,0.0,66.67,13,3
1362219,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362226,0.9,0.1,0.0, v1 v2,1,0,10.0,0.0,10,1
1362291,1.0,0.0,0.0, v1,2,0,66.67,0.0,3,0
1362364,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1362780,1.0,0.0,0.0, v1,2,0,22.22,0.0,9,0
1362365,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
1362379,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362419,0.5,0.5,0.0, v1 v2,2,1,50.0,33.33,4,3
1362423,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
1362425,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
1362642,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1362644,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
1362651,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362652,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
1362654,0.91,0.09,0.0, v1 v2,5,1,33.33,50.0,15,2
1362687,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362688,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362689,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362690,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362691,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362693,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362695,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362697,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362699,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362701,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362702,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362704,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362705,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362706,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1362708,0.14,0.86,0.0, v1 v2,1,1,50.0,14.29,2,7
1362876,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
1362877,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
1362796,1.0,0.0,0.0, v1,1,0,16.67,0.0,6,0
1362930,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1363153,0.86,0.57,0.43, v2 (v1_2) v1 (v1_2) v1,0,3,0.0,42.86,6,7
1363808,1.0,0.0,0.0, v1,1,0,10.0,0.0,10,0
1363849,0.67,0.33,0.0, v1 v2,2,0,33.33,0.0,6,2
1363852,0.67,0.33,0.0, v2 v1 v2 v1 v2,3,0,33.33,0.0,9,3
1363853,0.75,0.25,0.0, v1 v2,1,0,25.0,0.0,4,1
1363855,0.3,0.7,0.0, v1 v2,7,0,70.0,0.0,10,7
1363856,0.86,0.14,0.0, v1 v2 v1,1,0,14.29,0.0,7,1
1363858,0.89,0.22,0.11, v1 (v1_2) v2 v1,1,1,11.11,33.33,9,3
1363859,0.75,0.25,0.0, v1 v2 v1 v2,2,0,25.0,0.0,8,2
1363861,0.69,0.38,0.08, v1 v2 (v1_2) v1 v2,4,0,30.77,0.0,13,5
1363895,0.63,0.58,0.21, v2 v1 (v1_2) v1 (v1_2) v2,9,0,45.0,0.0,20,9
1363996,0.5,0.75,0.25, (v1_2) v2 v1,0,0,0.0,0.0,2,3
1364673,0.5,0.5,0.0, v2 v1,0,1,0.0,50.0,1,2
1364340,0.99,0.51,0.5, (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2,4,8,5.48,21.62,73,37
1364344,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1364352,0.77,0.61,0.38, v2 (v1_2) v2 (v1_2) v2 (v1_2) v2 (v1_2) v2 (v1_2) v1 (v1_2) v1 v2 (v1_2),8,0,17.02,0.0,47,22
1364674,0.3,0.91,0.22, v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2,3,2,30.0,8.7,10,23
1364421,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1364427,0.5,0.5,0.0, v2 v1,1,2,50.0,66.67,2,3
1364445,1.0,0.0,0.0, v1,23,2,92.0,100.0,25,2
1365368,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1365712,0.77,0.85,0.62, v2 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2,0,1,0.0,8.33,8,12
1365713,0.25,0.75,0.0, v2 v1,1,1,33.33,14.29,3,7
1365796,0.67,0.67,0.33, v2 v1 (v1_2),1,1,33.33,33.33,3,3
1365805,0.5,0.5,0.0, v1 v2 v1,1,0,33.33,0.0,3,2
1366029,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366216,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366238,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366243,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366244,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366245,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366272,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366315,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1366342,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1365849,0.0,1.0,0.0, v2,0,1,0.0,50.0,0,2
1367425,1.0,0.2,0.2, v1 (v1_2) v1,1,6,16.67,85.71,6,7
1367426,0.5,0.5,0.0, v1 v2,0,4,0.0,80.0,1,5
1367446,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367453,0.75,0.25,0.0, v1 v2,0,1,0.0,50.0,3,2
1367560,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367568,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367572,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367574,0.94,0.39,0.33, v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1,0,17,0.0,73.91,17,23
1367629,1.0,0.0,0.0, v1,1,1,33.33,100.0,3,1
1367630,1.0,0.33,0.33, (v1_2) v1,1,1,25.0,50.0,4,2
1367634,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367637,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367682,1.0,0.0,0.0, v1,6,0,54.55,0.0,11,0
1367683,1.0,0.0,0.0, v1,12,0,66.67,0.0,18,0
1367695,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367710,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367713,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367716,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367718,0.33,0.67,0.0, v2 v1 v2,0,0,0.0,0.0,1,2
1367724,0.75,0.25,0.0, v1 v2,1,0,25.0,0.0,4,1
1367824,1.0,0.0,0.0, v1,1,0,50.0,0.0,2,0
1367825,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367826,1.0,0.8,0.8, (v1_2) v1 (v1_2) v1,1,0,16.67,0.0,6,4
1367852,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367853,1.0,0.0,0.0, v1,1,0,33.33,0.0,3,0
1367731,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1367735,0.3,1.0,0.3, (v1_2) v1 v2,0,0,0.0,0.0,2,10
1367058,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
1367966,0.33,0.67,0.0, v1 v2,0,1,0.0,33.33,1,3
1367972,0.5,0.5,0.0, v2 v1 v2 v1,1,0,33.33,0.0,3,2
1367973,0.27,0.93,0.2, v2 (v1_2) v1 (v1_2) v1 v2,0,1,0.0,6.67,4,15
1367977,0.76,0.56,0.32, v2 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1,9,4,32.14,23.53,28,17
1368001,0.75,0.75,0.5, v1 (v1_2) v1 v2,1,0,25.0,0.0,4,3
1368002,0.75,0.75,0.5, v1 (v1_2) v1 v2,1,0,25.0,0.0,4,3
1368060,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1368142,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1368631,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
1368632,0.33,0.67,0.0, v1 v2,1,0,50.0,0.0,2,2
1368636,0.6,0.4,0.0, v1 v2,1,0,25.0,0.0,4,2
1368637,0.25,0.75,0.0, v1 v2,3,0,75.0,0.0,4,3
1368638,0.33,0.67,0.0, v1 v2,1,0,50.0,0.0,2,2
1368639,0.33,0.67,0.0, v1 v2,1,0,50.0,0.0,2,2
1368725,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
1368727,0.33,0.67,0.0, v1 v2,1,1,50.0,33.33,2,3
1368876,0.0,1.0,0.0, v2,1,1,100.0,50.0,1,2
1368880,0.0,1.0,0.0, v2,1,3,100.0,75.0,1,4
1368944,0.0,1.0,0.0, v2,1,2,100.0,66.67,1,3
1368433,0.95,0.1,0.05, v2 v1 (v1_2) v1,1,2,5.0,50.0,20,4
1368440,0.8,0.7,0.5, v1 (v1_2) v1 v2 v1 (v1_2) v1 v2,3,0,27.27,0.0,11,6
1368442,0.71,0.79,0.5, (v1_2) v1 (v1_2) v1 (v1_2) v2 v1 (v1_2) v2,2,0,16.67,0.0,12,9
1368444,0.87,0.53,0.4, v1 (v1_2) v1 (v1_2) v2 v1 (v1_2) v1 v2,3,0,18.75,0.0,16,6
1368488,0.43,1.0,0.43, (v1_2) v1 v2,1,0,33.33,0.0,3,6
1368489,0.33,0.67,0.0, v1 v2,2,0,66.67,0.0,3,2
1369558,0.5,0.5,0.0, v2 v1,0,1,0.0,50.0,1,2
1369560,0.2,0.8,0.0, v2 v1 v2,4,1,80.0,20.0,5,5
1369454,0.03,0.97,0.0, v2 v1,0,32,0.0,46.38,1,69
1369455,0.8,0.8,0.6, v2 v1 (v1_2) v1 (v1_2),0,24,0.0,85.71,4,28
1369482,0.73,0.73,0.47, (v1_2) v1 v2,0,0,0.0,0.0,6,9
1369660,0.84,0.47,0.32, v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1,1,0,5.88,0.0,17,9
1369665,0.5,0.5,0.0, v2 v1,0,2,0.0,66.67,1,3
1369669,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1369704,1.0,0.5,0.5, (v1_2) v1,6,1,75.0,50.0,8,2
1369706,1.0,0.0,0.0, v1,1,1,50.0,100.0,2,1
1369694,0.67,0.33,0.0, v1 v2,3,0,60.0,0.0,5,1
1369697,0.8,0.2,0.0, v1 v2,1,0,20.0,0.0,5,1
1369698,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
1369725,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1369731,0.88,0.12,0.0, v1 v2,0,7,0.0,87.5,7,8
1369732,0.75,0.25,0.0, v1 v2,0,3,0.0,75.0,3,4
1369737,1.0,0.0,0.0, v1,1,0,33.33,0.0,3,0
1369886,0.19,1.0,0.19, (v1_2) v1 v2 (v1_2) v2,0,2,0.0,11.11,3,18
1369902,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
1369922,0.5,0.5,0.0, v2 v1,1,1,50.0,50.0,2,2
1370022,0.36,0.82,0.18, v1 v2 (v1_2) v2,5,0,62.5,0.0,8,9
1370027,0.0,1.0,0.0, v2,1,4,100.0,40.0,1,10
1370032,0.0,1.0,0.0, v2,2,2,100.0,50.0,2,4
1370033,0.0,1.0,0.0, v2,2,2,100.0,50.0,2,4
1370034,0.0,1.0,0.0, v2,3,11,100.0,78.57,3,14
1370120,0.0,1.0,0.0, v2,1,8,100.0,88.89,1,9
1370124,0.25,0.75,0.0, v1 v2,0,1,0.0,25.0,1,4
1370290,0.29,0.71,0.0, v1 v2,0,1,0.0,16.67,2,6
1370292,0.5,0.5,0.0, v1 v2,0,1,0.0,50.0,1,2
1370284,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1370285,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1370320,0.5,0.5,0.0, v1 v2,1,0,50.0,0.0,2,1
1370321,0.12,0.88,0.0, v2 v1,0,1,0.0,12.5,1,8
1370329,0.5,1.0,0.5, (v1_2) v2,1,1,50.0,33.33,2,3
1370330,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1370331,0.67,0.67,0.33, v1 (v1_2) v2,1,13,33.33,86.67,3,15
1370332,0.67,0.67,0.33, v1 (v1_2) v2,1,14,33.33,87.5,3,16
1370340,0.5,0.5,0.0, v1 v2,1,2,50.0,66.67,2,3
1370341,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1370344,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1370346,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
1370377,1.0,0.95,0.94, (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 v2 (v1_2) v1 (v1_2) v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v2 (v1_2) v1 v2 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2) v1 (v1_2),23,28,4.23,5.3,544,528
1370384,0.0,1.0,0.0, v2,3,2,100.0,50.0,3,4
1370386,0.67,0.33,0.0, v1 v2,1,0,33.33,0.0,3,1
1370412,0.67,0.67,0.33, (v1_2) v1 v2,0,0,0.0,0.0,2,2
1370569,0.71,0.33,0.05, v1 (v1_2) v2 v1,2,1,11.76,12.5,17,8
1370571,-1.0,-1.0,-1.0,,-1,-1,-1.0,-1.0,-1,-1
1370580,0.5,0.5,0.0, v1 v2,1,1,50.0,50.0,2,2
