chunk_id,has_duplication,chunk_size,resolution_size
1389676,False,50,15
1389704,False,25,18
1389731,False,16,6
1389743,False,11,3
1389744,False,16,3
1389745,False,10,3
1389780,False,10,3
1391265,False,21,12
1391918,False,11,3
1391919,False,11,3
1391924,False,22,13
1391925,False,14,5
1391927,False,11,3
1391929,False,11,3
1391933,False,11,3
1391935,False,19,7
1391937,False,11,3
1391944,False,13,4
1391945,False,13,4
1391946,False,13,4
1391948,False,40,30
1391954,False,11,3
1391962,False,11,3
1392015,False,11,3
1392016,False,17,3
1392020,False,11,2
1392021,False,18,3
1392034,False,14,6
1392036,False,13,4
1392037,False,13,4
1392039,False,11,3
1392040,False,11,3
1392043,False,11,3
1392082,False,13,4
1392083,False,13,4
1392087,False,11,3
1392557,False,10,3
1392568,,14,7
1392570,False,19,5
1392571,False,10,4
1392572,False,10,3
1392577,False,13,4
1392599,False,10,3
1392633,False,14,6
1392638,False,22,10
1392111,False,156,84
1392131,False,48,24
1392132,False,46,23
1392133,False,213,116
1392134,False,28,13
1392135,False,10,3
1392136,False,19,8
1392137,False,10,3
1392138,False,31,15
1392139,False,67,35
1392140,False,40,22
1392141,False,49,25
1392142,False,10,3
1392143,False,46,23
1392156,False,40,14
1392158,False,29,5
1392159,False,30,6
1392160,False,27,4
1392161,False,11,3
1392173,False,10,3
1392170,False,12,4
1392171,False,12,4
1392172,False,12,4
1392174,False,19,8
1392175,False,10,3
1392176,False,10,3
1392177,False,19,8
1392178,False,10,3
1392179,False,32,15
1392180,False,30,14
1392181,False,12,4
1392182,False,12,4
1392183,False,12,4
1392184,False,23,10
1392186,False,50,25
1392187,False,21,9
1392188,False,12,4
1392189,False,55,30
1392201,False,10,3
1392220,False,12,5
1392231,False,13,5
1392660,False,109,101
1392665,False,13,4
1392681,False,624,321
1392682,False,2875,1502
1392688,False,2826,1483
1392698,False,19,6
1392358,False,13,6
1392359,,8531,4267
1392386,False,533,270
1392391,False,518,259
1392392,False,1248,624
1392423,False,825,422
1392440,False,4507,2269
1392451,False,2580,1299
1392460,False,1759,881
1392495,False,347,170
1392513,False,1193,636
1392407,False,29,20
1392414,False,28,10
1392415,False,14,7
1392416,False,11,3
1392418,False,16,8
1392419,False,32,5
1392428,False,39,20
1392429,False,39,20
1392927,False,18,10
1393203,False,11,4
1392441,False,22,11
1393238,False,10,2
1393248,False,9,2
1393279,False,13,5
1393382,False,11,4
1393835,False,9,2
1393881,False,12,3
1393891,False,13,4
1393892,False,27,11
1393894,False,10,3
1393902,False,10,3
1393978,False,26,15
1394014,False,12,4
1394029,False,11,3
1394030,False,11,3
1394031,False,10,3
1394032,False,10,3
1394033,False,11,3
1394034,False,10,3
1394035,False,10,3
1394036,False,10,4
1394037,False,9,2
1394052,False,10,3
1394053,False,11,3
1394057,False,11,3
1394059,False,11,4
1394061,False,11,3
1394062,False,11,3
1394065,False,10,2
1394060,False,18,2
1394116,False,11,3
1394141,False,10,3
1394176,False,10,3
1394259,False,36,10
1394703,False,121,62
1394306,False,15,7
1394712,False,23,10
1396554,False,10,2
1395033,False,11,4
1395035,False,20,12
1395041,False,27,18
1395124,False,491,252
1395251,False,10,2
1395253,False,77,65
1395254,False,24,13
1395267,False,24,11
1395268,False,110,84
1395274,False,46,31
1395354,False,13,4
1395465,False,11,4
1396899,False,42,9
1396909,False,74,64
1396910,False,31,24
1397292,False,11,3
1397306,False,19,9
1397417,False,11,3
1397925,False,10,2
1397959,False,13,6
1397964,False,9,2
1397965,False,13,3
1397966,False,15,3
1397967,False,12,3
1397968,False,10,2
1397972,False,18,3
1398686,False,35,16
1398687,False,35,16
1398462,False,10,3
1398466,False,19,9
1398688,False,11,3
1398733,False,11,3
1398734,False,18,10
1398562,False,21,8
1398606,False,15,7
1398610,False,27,12
1398611,False,41,11
1398612,False,35,16
1398613,False,23,10
1398614,False,14,5
1398617,False,18,3
1398619,False,96,73
1398644,False,12,5
1398647,False,11,3
1398648,False,14,4
1398652,False,14,6
1398906,False,73,21
1398907,False,73,21
1398754,False,25,18
1398757,False,18,11
1398759,False,11,3
1398996,False,25,14
1398771,False,12,5
1399056,False,11,3
1399131,False,14,7
1399375,False,10,3
1399393,False,11,3
1399399,False,11,5
1399444,False,44,29
1399451,False,60,22
1399454,False,34,18
1399625,False,10,4
1399626,False,11,4
1399628,False,11,5
1399629,False,13,6
1399630,False,9,3
1399479,False,84,45
1399483,False,14,7
1399484,False,10,3
1399644,False,32,22
1399649,False,11,4
1399654,False,15,5
1399488,False,19,12
1399657,False,15,5
1399489,False,33,22
1399490,False,9,2
1399491,False,11,3
1399493,False,11,3
1399661,False,17,10
1399495,False,35,28
1399673,False,29,12
1399500,False,10,3
1399677,False,27,20
1399501,False,11,4
1399682,False,59,48
1399683,False,108,63
1399693,False,13,4
1399503,False,11,3
1399505,False,10,3
1399771,False,16,7
1399779,False,11,3
1399540,False,27,16
1399549,False,10,2
1399574,False,17,10
1399575,False,39,19
1399577,False,19,11
1399578,False,37,27
1399589,False,23,14
1399598,False,17,10
1399599,False,16,9
1399809,False,38,27
1399610,False,11,4
1399611,False,12,6
1399613,False,30,22
1399618,False,20,10
1399619,False,11,3
1399620,False,11,3
1399621,False,12,3
1399819,False,17,7
1399825,False,24,9
1399856,False,15,7
1399861,False,18,11
1400030,False,12,3
1399870,False,13,6
1400038,False,12,4
1400039,False,13,4
1400061,False,36,17
1400062,False,31,22
1400063,False,36,25
1400064,False,20,10
1400072,False,12,4
1400073,False,13,3
1400084,False,23,17
1400086,False,26,17
1400088,False,10,3
1400089,False,16,9
1400090,False,10,3
1400124,False,11,3
1400217,False,20,7
1400221,False,20,7
1400224,False,23,15
1400293,False,17,9
1400323,False,34,17
1400339,False,11,3
1400340,False,10,3
1399886,False,84,19
1400251,False,14,3
1399843,False,40,22
1399920,False,12,3
1399921,False,15,8
1400431,False,15,5
1399940,False,16,6
1400443,False,13,5
1400620,False,11,6
1400692,False,14,6
1400786,False,11,5
1400804,False,1852,949
1400807,False,31,16
1400924,False,20,8
1400926,False,33,14
1401014,False,12,5
1401383,False,10,2
1401544,False,28,9
1401568,False,71,41
1401570,False,31,10
1401572,False,59,19
1401150,False,11,3
1401153,False,17,6
1401161,False,15,7
1401162,False,14,6
1401176,False,11,3
1401180,False,11,3
1401182,False,16,4
1401183,False,15,5
1401189,False,17,4
1401191,False,15,4
1401206,False,11,3
1401208,False,11,3
1401210,False,11,5
1401212,False,11,3
1401214,False,11,3
1401225,False,11,3
1401227,False,11,3
1401230,False,11,3
1401239,False,10,5
1401243,False,11,3
1401254,False,12,4
1401256,False,16,6
1401261,False,12,4
1401264,False,11,3
1401268,False,13,4
1401270,False,13,4
1401273,False,11,3
1401275,False,11,3
1401276,False,11,3
1401282,False,11,3
1401283,False,18,5
1401285,False,14,4
1401314,False,12,4
1401320,False,11,3
1401328,False,11,3
1401337,False,12,4
1401338,False,14,6
1401349,False,19,12
1401351,False,11,3
1401394,False,11,3
1401395,False,11,3
1401396,False,14,5
1401397,False,17,8
1401399,False,12,4
1401432,False,13,4
1401433,False,12,4
1401442,False,11,3
1401443,False,10,3
1401444,False,16,3
1401450,False,13,4
1401451,False,11,3
1401453,False,25,10
1401472,False,11,3
1401473,False,11,3
1401474,False,11,3
1401475,False,14,5
1401478,False,10,3
1401480,False,13,4
1401490,False,11,3
1401493,False,11,3
1401495,False,14,5
1401506,False,23,9
1401512,False,11,6
1401513,False,11,3
1401516,False,15,6
1401530,False,20,5
1401531,False,12,4
1401532,False,11,3
1401533,False,11,3
1401534,False,12,4
1401535,False,12,5
1401537,False,11,4
1401540,False,11,3
1401542,False,11,3
1401750,False,14,6
1401683,False,10,2
1401687,False,90,35
1401698,False,50,11
1401704,False,18,4
1401707,False,14,5
1401708,False,27,10
1401719,False,20,4
1401729,False,20,8
1401734,False,53,15
1401748,False,14,2
1401763,False,90,46
1401779,False,11,3
1402521,False,19,12
1402614,False,556,272
1402481,False,14,5
1402483,False,12,5
1402638,False,359,182
1402685,False,11,5
1403023,False,12,5
1403601,False,26,20
1403755,False,18,9
1403758,False,39,22
1403760,False,78,56
1403763,False,168,161
1403777,True,108,104
1403794,False,109,89
1403800,False,17,12
1403801,False,11,4
1403806,False,17,8
1403909,False,199,53
1403999,False,157,148
1404168,False,9,2
1404245,False,16,8
1404251,False,11,4
1404253,False,18,9
1404257,False,11,4
1404462,False,24,11
1404468,False,119,48
1404607,False,53,30
1404839,False,11,4
1404723,False,16,6
1404843,False,15,8
1405105,False,12,5
1405106,False,15,8
1405107,False,16,7
1405108,False,12,5
1405109,False,13,6
1405066,False,14,7
1405362,False,11,3
1405499,False,36,20
1405502,False,48,4
1405451,False,11,3
1405480,False,32,23
1405569,False,32,15
1405580,False,15,8
1405592,False,16,7
1405782,False,13,2
1405784,False,30,10
1405839,False,11,2
1405887,False,26,7
1405888,False,34,12
1405890,False,9,2
1405892,False,30,17
1405893,False,11,3
1405936,False,14,3
1405950,False,152,76
1405963,False,11,3
1405968,False,40,17
1406236,False,20,11
1406238,False,13,7
1406239,False,21,6
1406243,False,11,2
1406250,False,27,16
1406251,False,41,31
1406254,False,23,16
1406263,False,10,2
1406266,False,61,23
1406270,False,20,8
1406271,False,18,10
1406272,False,19,8
1406273,False,14,3
1406275,False,24,4
1406277,False,18,10
1406282,False,10,3
1406283,False,16,5
1406284,False,14,3
1406294,False,13,4
1406296,False,24,14
1406298,False,21,3
1406299,False,38,21
1406305,False,24,3
1406411,False,10,3
1406412,False,16,6
1406413,False,18,4
1406309,False,11,3
1406310,False,10,2
1406311,False,11,3
1406313,False,13,4
1406314,False,16,3
1406622,False,10,3
1406334,False,12,4
1406382,False,154,54
1406392,False,9,2
1406876,False,11,3
1406895,False,11,3
1407329,False,11,3
1407333,False,14,5
1407334,False,14,5
1407732,False,17,4
1407739,False,9,2
1407740,False,10,3
1407812,False,11,4
1407819,False,64,12
1407829,False,57,49
1407833,False,38,20
1407844,False,308,197
1407616,False,30,13
1407867,False,51,22
1407623,False,65,38
1407914,False,13,5
1407650,False,11,2
1407651,False,15,6
1407931,False,405,204
1407940,False,63,20
1407656,False,10,3
1407672,False,11,5
1408468,False,26,18
1408374,False,13,4
1409022,False,11,4
1409133,False,31,9
1409138,False,11,3
1409514,False,398,213
1409599,False,7734,3866
1409891,False,3367,1698
1409865,False,10,5
1409886,False,25,15
1409888,False,11,4
1410246,False,24,16
1410321,False,11,4
1410269,False,12,4
1409962,False,53,47
1409972,False,84,75
1410337,False,10,2
1410349,False,12,5
1410297,False,12,4
1410301,False,23,14
1410303,False,14,6
1410304,False,14,6
1410306,False,22,16
1410550,False,24,12
1410784,False,10,3
1410785,False,11,3
1410789,False,10,4
1410844,False,922,499
1410797,False,15,4
1410798,False,30,5
1410799,False,24,2
1410805,False,13,3
1410808,False,18,11
1410851,False,11,2
1410869,False,184,179
1410631,False,16,6
1411138,False,18,3
1411139,False,10,3
1411141,False,22,13
1410966,False,13,5
1411053,False,21,18
1411070,False,22,12
1411083,False,20,8
1411444,False,46,6
1411496,False,12,4
1411497,False,12,4
1411498,False,12,4
1411328,False,170,86
1411354,False,151,97
1411549,False,27,20
1411435,False,13,9
1411572,False,20,5
1411575,False,98,33
1411577,False,113,55
1411578,False,153,97
1411711,False,45,3
1411822,False,18,11
1411594,False,26,11
1411790,False,11,3
1411866,False,13,4
1411872,False,16,5
1411860,False,10,3
1411865,False,13,4
1411693,False,21,9
1411701,False,11,3
1411886,False,11,2
1411887,False,31,25
1411919,False,35,14
1411921,False,28,8
1412035,False,21,13
1411931,False,11,4
1411942,False,11,3
1411943,False,18,11
1412155,False,11,2
1412045,False,12,6
1412046,False,12,5
1411944,False,10,4
1412168,False,10,3
1411971,False,11,4
1411973,False,11,4
1411983,False,12,3
1411988,False,19,7
1412099,False,11,3
1412215,False,12,3
1412217,False,11,3
1412219,False,29,13
1412223,False,29,13
1412111,False,11,4
1412279,False,15,2
1412315,False,11,3
1412004,False,19,7
1412329,False,11,3
1412392,False,11,5
1412393,False,52,25
1412394,False,32,13
1412396,False,11,3
1412397,False,11,3
1412420,False,11,4
1412439,False,30,14
1412441,False,49,26
1412447,False,35,18
1412457,False,948,477
1412459,False,1383,698
1412467,False,1011,508
1412476,False,3440,1735
1412463,False,11,4
1412469,False,10,3
1412673,False,29,14
1412722,False,11,4
1412725,False,16,8
1412925,False,10,3
1412940,False,17,6
1413101,False,12,4
1413242,False,22,8
1413246,False,11,3
1413253,False,9,2
1413258,False,10,3
1413259,False,17,6
1413168,False,18,6
1413188,False,23,7
1413204,False,17,10
1413214,False,18,5
1413220,False,18,5
1413221,False,14,5
1413222,False,51,3
1413293,False,11,2
1413298,False,25,7
1413303,False,15,5
1413339,False,26,7
1413351,False,46,20
1413352,False,33,19
1413390,False,92,61
1413396,False,57,21
1413414,False,663,327
1413403,False,29,20
1413470,False,89,42
1413483,False,195,109
1413423,False,2059,1027
1413427,False,10,3
1413583,False,906,466
1413555,False,15,3
1413559,False,9,2
1413744,False,2395,1279
1413773,False,12,5
1413778,False,49,40
1413796,False,330,160
1413444,False,174,112
1413804,False,741,370
1413449,False,42,34
1413461,False,34,23
1413463,False,11,4
1413466,False,12,4
1413886,False,28,17
1414049,False,14,3
1414242,False,16,8
1414097,False,21,3
1414268,False,61,52
1414276,False,115,8
1414278,False,13,6
1414279,False,34,19
1414281,False,19,14
1414378,False,12,4
1414379,False,11,3
1414325,False,14,8
1414340,False,12,3
1415037,False,26,16
1415410,False,13,6
1415412,False,13,6
1415413,False,13,5
1415424,False,32,8
1416030,False,10,3
1415948,False,11,3
1415949,False,11,5
1415951,False,11,2
1415952,False,11,2
1415953,False,18,2
1415955,False,21,11
1415956,False,31,22
1415932,False,18,5
1416078,False,25,5
1416118,False,13,4
1416119,False,10,2
1416125,False,11,4
1416130,False,30,10
1416237,False,14,7
1416206,False,11,3
1416318,False,10,2
1416329,False,10,3
1416334,False,15,6
1416337,False,15,8
1416364,False,12,5
1416371,False,11,3
1416375,False,10,4
1416377,False,12,4
1416384,False,12,3
1416386,False,15,8
1416496,False,31,13
1416563,False,84,16
1416602,False,38,23
1416788,False,10,2
1416789,False,15,2
1416820,False,22,10
1416823,False,34,14
1416826,False,34,14
1416829,False,37,16
1416835,False,15,4
1416895,False,21,13
1416949,False,24,15
1416950,False,28,20
1416951,False,14,5
1416957,False,12,5
1416959,False,10,2
1417003,False,12,4
1417004,False,25,18
1417005,False,13,6
1417014,False,19,7
1416919,False,9,2
1416920,False,10,3
1417016,False,11,3
1417056,False,10,3
1417057,False,12,4
1417058,False,11,3
1416940,False,10,3
1416945,False,11,5
1417078,False,9,2
1417079,False,10,3
1417095,False,13,4
1417096,False,11,3
1417097,False,11,3
1417098,False,12,3
1417099,False,31,20
1417180,False,39,31
1417100,False,30,19
1417105,False,11,3
1417107,False,11,3
1417108,False,17,6
1417109,False,12,4
1417110,False,17,6
1417111,False,17,6
1417112,False,17,6
1417205,False,48,31
1417209,False,24,18
1417212,False,11,3
1417213,False,19,9
1417215,False,17,9
1417226,False,14,3
1417228,False,30,5
1417306,False,14,2
1417307,False,11,2
1417319,False,11,3
1417320,False,11,3
1417329,False,15,2
1417330,False,12,4
1417159,False,9,2
1417337,False,9,2
1417338,False,15,6
1417430,False,66,27
1417471,False,38,18
1417513,False,11,3
1417514,False,11,2
1417515,False,53,13
1417559,False,13,4
1417562,False,10,3
1417617,False,28,16
1417580,False,11,2
1417788,False,39,15
1417789,False,22,15
1417790,False,21,14
1417793,False,18,7
1417638,False,11,2
1417947,False,10,3
1418030,False,25,16
1418031,False,63,48
1418173,False,10,2
1418250,False,10,3
1418259,False,13,4
1418221,False,9,2
1418222,False,12,4
1418223,False,18,8
1418059,False,14,5
1418335,False,15,7
1418336,False,21,9
1418337,False,14,5
1418370,False,13,6
1418099,False,14,5
1418542,False,14,5
1418509,False,13,4
1418511,False,936,505
1418514,False,11,3
1418528,False,13,4
1418529,False,12,4
1418556,False,39,2
1418638,False,13,5
1418564,False,21,3
1418644,False,10,2
1418645,False,9,2
1418656,False,14,7
1418571,False,14,3
1418665,False,20,12
1418670,False,11,3
1418671,False,11,3
1418579,False,43,18
1418584,False,42,17
1418585,False,11,3
1418870,False,10,3
1418906,False,15,7
1418907,False,13,4
1418701,False,33,8
1418703,False,13,5
1418722,False,14,4
1418733,False,10,2
1418704,False,12,5
1418706,False,12,5
1418707,False,12,5
1418708,False,13,2
1418920,False,14,6
1418965,False,22,8
1418967,False,24,9
1418973,False,45,9
1418979,False,11,4
1418980,False,17,2
1418983,False,11,3
1418744,False,10,3
1418783,False,23,10
1418785,False,11,2
1418802,False,35,16
1418844,False,12,4
1418851,False,16,3
1418854,False,40,9
1418855,False,16,8
1418883,False,11,4
1418788,False,21,13
1418984,False,17,4
1418995,False,9,2
1418997,False,17,2
1418998,False,22,6
1419002,False,16,5
1419003,False,12,4
1419022,False,15,5
1418586,False,11,3
1418589,False,11,3
1418590,False,11,3
1418592,False,11,3
1418593,False,10,2
1419088,False,11,3
1419089,False,167,91
1419091,False,214,112
1419092,False,150,77
1419093,False,202,106
1419094,False,306,157
1419115,False,16,8
1419095,False,20,11
1419132,False,17,10
1419135,False,22,9
1419138,False,36,29
1419229,False,32,5
1419172,False,13,7
1419222,False,10,2
1419147,False,57,19
1419150,False,69,11
1419151,False,53,5
1419163,False,20,3
1419326,False,9,2
1419233,False,41,16
1419241,False,181,179
1419461,False,31,4
1419425,False,55,33
1419437,False,109,97
1419442,False,17,9
1419275,False,453,230
1419518,False,68,63
1419278,False,11,5
1419527,False,14,5
1419535,False,10,3
1419543,False,28,12
1419544,False,493,251
1419566,False,10,3
1419631,False,29,12
1419632,False,25,10
1419633,False,17,6
1419634,False,103,49
1419635,False,55,44
1419636,False,28,23
1419637,False,28,23
1419575,False,28,16
1419649,False,55,5
1419656,False,50,40
1419661,False,10,3
1419666,False,9,2
1419671,False,11,4
1419676,False,10,3
1419699,False,11,4
1419703,False,10,2
1419708,False,10,3
1419709,False,12,4
1419713,False,561,276
1419725,False,41,32
1419726,False,15,7
1419728,False,41,10
1419730,False,19,12
1419732,False,23,15
1419851,False,26,16
1419852,False,12,4
1419853,False,11,4
1419737,False,15,8
1419858,False,11,4
1419859,False,114,90
1419753,False,16,7
1419920,False,12,4
1419756,False,31,4
1419758,False,28,16
